date,si_cal_12,si_cal_23,si_fly_123,si_cal_12_norm,si_cal_23_norm,si_fly_123_norm,si_roll_yield,si_cal_12_z20,si_cal_23_z20,si_fly_123_z20,si_cal_12_norm_z20,si_cal_23_norm_z20,si_fly_123_norm_z20,si_cal_12_z60,si_cal_23_z60,si_fly_123_z60,si_cal_12_norm_z60,si_cal_23_norm_z60,si_fly_123_norm_z60,si_cal_12_z120,si_cal_23_z120,si_fly_123_z120,si_cal_12_norm_z120,si_cal_23_norm_z120,si_fly_123_norm_z120,si1_ret,si2_ret,si3_ret,si_cal_12_chg,si_cal_23_chg,si_fly_123_chg,si_cal_12_vol20,si_cal_23_vol20,si_fly_123_vol20,si_cal_12_vol60,si_cal_23_vol60,si_fly_123_vol60
2025-02-24,-0.3269999999999982,-0.31400000000000006,-0.012999999999998124,-101.08566623800517,-97.0669700267089,-4.018696211296285,0.2542000000000044,-1.43816041940127,-0.7813238762478789,-0.12586324163149712,-0.9188484252357687,-0.6288417928056075,-0.1064733620078086,-1.4207937713958654,-1.3448472225396266,-0.7493775170366329,-0.8389492469671775,-0.6053813416568053,-0.7183872100259064,0.3805873284350007,-1.660256227430915,0.8556307561239268,0.5823632372803932,-1.1585430563871828,0.8609617420494675,-0.4089999999999989,-0.40800000000000125,-0.40100000000000335,-0.0009999999999976694,-0.006999999999997897,0.006000000000000227,0.13816054734296102,0.16651514867074357,0.1871559158618766,0.14397146609952585,0.14517756515291383,0.14920525050967792
2025-02-25,-0.2989999999999995,-0.30799999999999983,0.009000000000000341,-94.20675705054066,-97.04241194503865,2.8356548944979916,0.08729999999999905,1.0512955517475995,-0.4115422621739196,1.347448480098066,0.7056769873440346,-0.6370598611255799,1.3600714084029843,-0.30696419090499905,-1.0157900051319142,1.0378133408793866,0.026583157981023425,-0.5767360398208351,1.031441215061571,0.7709227542482465,-1.4047963075050713,1.1126233836310748,0.8966534108385418,-1.1364450010102565,1.1132266391360133,-0.777000000000001,-0.8049999999999997,-0.8109999999999999,0.027999999999998693,0.006000000000000227,0.021999999999998465,0.17049787774570638,0.16772345660263083,0.20118608824979628,0.15583863884137128,0.14584680841699432,0.15599911994534862
2025-02-26,-0.3030000000000044,-0.3149999999999977,0.01199999999999335,-95.11551983927811,-98.88247112003945,3.766951280761347,0.4159999999999968,0.6182018100696179,-0.7518653694640254,1.3923281637397131,0.3733494208910271,-0.9595211631113205,1.4012906377687546,-0.44003554125210476,-1.3249252538299994,1.248105294379152,-0.05893002679755447,-0.8303232538717754,1.236489139866904,0.704985119928202,-1.663631958487494,1.1308456349591964,0.8394926857628063,-1.3349224011035843,1.1307086817318441,0.44599999999999795,0.45000000000000284,0.45700000000000074,-0.0040000000000048885,-0.006999999999997897,0.0029999999999930083,0.16889760211441981,0.16924864922106536,0.19829093458056196,0.1551663841805312,0.14522683601285435,0.15608853419924482
2025-02-27,-0.30900000000000105,-0.3089999999999975,0.0,-98.7955890487171,-98.79558904871598,0.0,0.5242999999999967,0.02816135415955349,-0.3822852863117263,0.5020841085800627,-0.7707511333843412,-0.8758454259959944,0.5042433090293478,-0.6548663688283681,-0.9945355123198795,0.282868117201017,-0.5027096015173617,-0.7912534104244395,0.28386352078017635,0.609885672606035,-1.3966403098573972,0.9650411174302538,0.6520404493373562,-1.3008938849521121,0.965849406564465,-0.4710000000000001,-0.4650000000000034,-0.47100000000000364,-0.005999999999996675,0.006000000000000227,-0.01199999999999335,0.1704511969049092,0.1701396639915415,0.20277028745275275,0.15546819392413655,0.14579921182739983,0.15807099885165418
2025-02-28,-0.27699999999999747,-0.30700000000000216,0.03000000000000469,-88.92427311629737,-98.55506081842503,9.630787702127662,0.06890000000000285,2.397257302337343,-0.21353473203866216,2.1464962424718643,1.9131608203705661,-0.755181835093832,2.1909659756809745,0.6660948200004723,-0.8646058125900988,2.509229587048924,0.8021907720615593,-0.7266893620098708,2.5286377851804107,1.048254761130722,-1.2960214265702656,1.315192820405537,1.105380013380025,-1.2514748913128921,1.3220405246753444,-0.5819999999999972,-0.6140000000000008,-0.6159999999999961,0.03200000000000358,0.001999999999995339,0.03000000000000469,0.2019493683288584,0.16386557391894643,0.22687367224489885,0.16934440886418234,0.14584680841699313,0.16960672356354523
2025-03-03,-0.2959999999999994,-0.30399999999999494,0.007999999999995566,-93.42608607825046,-95.95111543171531,2.5250293534648347,0.627200000000002,0.9283702689490396,0.09223250883309737,0.7091675289024113,0.6708667751237003,-0.18297682689728956,0.7102537632457735,-0.0921292331378301,-0.6843497556262982,0.8257991605782029,0.24246720337375585,-0.277910831011868,0.8210613480319642,0.7671285394866342,-1.1611134709613224,1.0247527553058053,0.8767556535903644,-0.9251951035573849,1.025406791278836,1.091000000000001,1.110000000000003,1.1069999999999958,-0.019000000000001904,0.003000000000007219,-0.022000000000009123,0.21100653519438883,0.1404739346490571,0.23867257907015296,0.17360378618069236,0.14605166255675697,0.17572169830226925
2025-03-04,-0.29399999999999693,-0.29700000000000415,0.003000000000007219,-91.93389515158051,-92.87199612251727,0.9381009709367623,0.40149999999999864,1.0678424073962551,0.6978696933838965,0.3111148547250117,1.0808433961750623,0.5856195343052545,0.30630311730339077,0.027575606176034766,-0.29338416889317975,0.47146557715317816,0.5075426796265837,0.2784652186406176,0.4673615163281622,0.7836195192875716,-0.8623186696859614,0.9467143469248592,0.9327891500125433,-0.5391655173533233,0.9470203046723845,0.07099999999999795,0.06899999999999551,0.06200000000000472,0.0020000000000024443,0.006999999999990791,-0.004999999999988347,0.2110960868769027,0.13385762271119053,0.2348069083534916,0.17062775421506,0.1468682218053657,0.17360378618068112
2025-03-05,-0.2980000000000018,-0.29299999999999926,-0.005000000000002558,-91.24562526217862,-89.71465839536278,-1.5309668668158516,0.4748999999999981,0.8098478120908232,1.3143035786598438,-0.30731814857657963,1.3203515199410227,1.6387113653805025,-0.3062019381370109,-0.1015211224948668,-0.047817928162737236,-0.10370608616378672,0.742665211924479,0.9001087260949336,-0.08857395749533228,0.7165825784989969,-0.6844873853127439,0.8330035192469248,0.9500097980504455,-0.1383065822683062,0.8353305726734641,0.7530000000000001,0.757000000000005,0.7530000000000001,-0.0040000000000048885,0.0040000000000048885,-0.008000000000009777,0.21074237202903978,0.13190379269115823,0.2367980485339227,0.1651116109418045,0.1467191020803127,0.171377905345689
2025-03-06,-0.3019999999999996,-0.2920000000000016,-0.00999999999999801,-92.5075047479016,-89.44434233903131,-3.0631624088703084,0.6920000000000002,0.48579185310954415,1.6624188291868596,-0.7609699016670044,0.9232007099616729,1.8870217630467996,-0.7536570494616291,-0.2594998623245658,0.05608691312923091,-0.4987565838592227,0.6183813452668274,1.0573090465858674,-0.46810268335814775,0.6502328000699235,-0.6300763676045381,0.757396607620731,0.8762975294610991,-0.09008273234164298,0.7613063498058068,0.20400000000000063,0.2079999999999984,0.20700000000000074,-0.003999999999997783,0.0009999999999976694,-0.0049999999999954525,0.20675225449036067,0.1286974420062106,0.23732396246037837,0.16102888466022855,0.14438694480633543,0.15955467688304908
2025-03-07,-0.30100000000000193,-0.28999999999999915,-0.011000000000002785,-92.50864387245545,-89.12792931233166,-3.3807145601237907,0.2714999999999961,0.5258540852406967,1.7686119537585818,-0.867349117676619,0.8420660361671378,1.7901903626146443,-0.8635308603440032,-0.177367132834765,0.20770637315292179,-0.5583302891057617,0.6703316149942777,1.1495692960869095,-0.5277340928447504,0.6542608940548509,-0.5315226573267084,0.7317411245006721,0.8627609992293985,-0.033712478434395995,0.7354533684335702,-0.5290000000000035,-0.5300000000000011,-0.5320000000000036,0.0009999999999976694,0.0020000000000024443,-0.0010000000000047748,0.20507757197295096,0.11709308038342266,0.23577223621202956,0.15942613187751012,0.13941981475300327,0.1588607321001321
2025-03-10,-0.29399999999999693,-0.2809999999999988,-0.012999999999998124,-91.56625005060964,-87.5174022592567,-4.048847791352945,0.42210000000000036,0.9840307324889871,2.193145857334688,-0.9876083992250122,0.9992224998023139,1.9077282255829926,-0.9949714307494415,0.22965498853117422,0.7874348061582921,-0.6973573734311788,0.8921184156337724,1.4801262916377647,-0.6750100909022877,0.7418004829697638,-0.11874357015647219,0.6938842177179624,0.8930376218684538,0.1919356625760909,0.6959402570931541,-0.27899999999999636,-0.28600000000000136,-0.2950000000000017,0.007000000000005002,0.009000000000000341,-0.001999999999995339,0.20613710307260102,0.11565707023235211,0.23449037686460408,0.16014341030591492,0.1406520409029625,0.15889747254019201
2025-03-11,-0.29299999999999926,-0.26900000000000546,-0.023999999999993804,-88.94258498114881,-81.65718552876987,-7.285399452378927,0.2043999999999997,0.9630467234698438,2.484451525500429,-1.6108326359851397,1.505666420185369,2.557725491670737,-1.5813589076209769,0.32951156007760296,1.5514782801845237,-1.539951762974132,1.4348518619434074,2.551875415892862,-1.4542787534677617,0.7441793369876275,0.445428371918497,0.5442688125083893,1.0010206041585628,0.9872561662896672,0.5552825104608203,0.6169999999999973,0.6159999999999997,0.6040000000000063,0.0009999999999976694,0.01199999999999335,-0.01099999999999568,0.20585219531449145,0.11387735785296466,0.23532177298776236,0.1601725235117977,0.14286434243358825,0.16039125890210823
2025-03-12,-0.29299999999999926,-0.26899999999999835,-0.02400000000000091,-88.13275861550332,-80.9136930633799,-7.21906555212343,0.4977000000000018,0.8756326307186963,2.076185440648114,-1.4275472970527812,1.5089656814853696,2.208771740169482,-1.3917090209420862,0.36920549679875314,1.555138900200312,-1.4803011088160205,1.571691822706224,2.5223086349134847,-1.384286750429152,0.7326019012018582,0.47508058133882036,0.5323769747436129,1.0226816110373216,1.121649966250714,0.5459691919648867,0.5960000000000036,0.5960000000000036,0.5959999999999965,0.0,7.105427357601002e-15,-7.105427357601002e-15,0.20588601854323424,0.11100213369211785,0.23384610323885754,0.15977737690140345,0.1426309567748432,0.16036373908573873
2025-03-13,-0.2980000000000018,-0.27199999999999847,-0.026000000000003354,-87.98892166328643,-80.31203588058264,-7.676885782703786,0.4380999999999986,0.44514208632813795,1.6761611214151282,-1.3909225882617455,1.3733662368064459,1.9714984013742338,-1.3321622952776768,0.11684168755414427,1.3833946743332237,-1.5746772004082008,1.5797860799317565,2.4631091221054002,-1.4438908673811555,0.6511648296781346,0.3581516591300583,0.4951807337837635,1.012835399759249,1.234566914592318,0.5156230239317235,0.5629999999999953,0.5679999999999978,0.570999999999998,-0.005000000000002558,-0.0030000000000001137,-0.0020000000000024443,0.20688852833809157,0.10942567773316107,0.2329425499537303,0.15987358353357195,0.14274470514683324,0.16031046150453215
2025-03-14,-0.29699999999999704,-0.2740000000000009,-0.022999999999996135,-87.87138233222987,-81.06652780818622,-6.804854524043662,0.6336000000000013,0.4476631246992025,1.3894236628659287,-1.0982207267829323,1.2789576627233805,1.6234570351413329,-1.0580380491800556,0.2300918650205209,1.3055232697138102,-1.2910578358829685,1.6035379033964372,2.2334867625859203,-1.1849440895877767,0.6546975221147501,0.2898676807237725,0.5214963806789623,1.0022213952016417,1.1657818777920639,0.5388670299450579,0.12700000000000244,0.12599999999999767,0.1280000000000001,0.0010000000000047748,-0.0020000000000024443,0.003000000000007219,0.2042610558755005,0.1092892347951023,0.22812711138172015,0.15981680189984163,0.14202702058506364,0.16019674344433227
2025-03-17,-0.30299999999999727,-0.27600000000000335,-0.026999999999993918,-89.47872001133908,-81.50536872320167,-7.973351288137401,0.4451999999999998,-0.1104067891910484,1.1496441752759141,-1.2262655300715875,0.8166427660515037,1.388288953241046,-1.1827723319809975,-0.1252926665063405,1.1962369546132263,-1.5390811802561029,1.3002271417402853,2.060692086570398,-1.4189797943505813,0.5609224289368099,0.21449808340957943,0.459026374763261,0.9126129007750825,1.1286583511232826,0.47984179073723787,-0.125,-0.11899999999999977,-0.11699999999999733,-0.006000000000000227,-0.0020000000000024443,-0.003999999999997783,0.2058521953144913,0.11003908396562558,0.2283595502941042,0.15981680189984163,0.1409015884478164,0.16020451971025343
2025-03-18,-0.30400000000000205,-0.277000000000001,-0.027000000000001023,-89.3760143001629,-81.43801303008239,-7.9380012700805045,0.8044000000000011,-0.17829528907694037,1.0029604972664088,-1.1373996722197937,0.807334706913993,1.2580256152089595,-1.0885424844773286,-0.15841094630630756,1.150525329812695,-1.4798862751806354,1.3170575876335817,1.979810013624174,-1.3591621314144569,0.5368658935750938,0.1818986269048762,0.44771903085939035,0.9025212294565719,1.154091484477683,0.46978513644591335,0.509999999999998,0.5110000000000028,0.5120000000000005,-0.0010000000000047748,-0.0009999999999976694,-7.105427357601002e-15,0.19025722200831946,0.10752747506907957,0.2029974591492623,0.15981680189984168,0.1409015884478163,0.1602045197102533
2025-03-19,-0.30799999999999983,-0.27900000000000347,-0.028999999999996362,-91.13558489516444,-82.55463696672471,-8.580947928439736,0.40919999999999845,-0.4934376796180328,0.7978448703891442,-1.1417930909437382,0.35739815423564386,0.9978311127496758,-1.1056824281526902,-0.4202208166881189,1.0417620904761649,-1.5659984975673737,0.9941190224476043,1.7381017628398117,-1.457520146506901,0.47082318163538484,0.09581837734041447,0.410490026462125,0.8073706299090415,1.0123469364565385,0.4319269149037185,-0.6129999999999995,-0.6090000000000018,-0.6069999999999993,-0.003999999999997783,-0.0020000000000024443,-0.001999999999995339,0.1904853910685378,0.0823898307470307,0.18636051648692817,0.15995927447799665,0.14095412163813748,0.16022940122508356
2025-03-20,-0.30700000000000216,-0.2740000000000009,-0.03300000000000125,-91.39298387673026,-81.56898235252118,-9.824001524209093,0.39979999999999905,-0.5012907618520034,1.0074234160645787,-1.2961912396649744,0.23025859744306418,1.0387148504750159,-1.2704776181545399,-0.3168234112351714,1.3718413645485226,-1.7788291985955065,0.9333671470726266,1.808627332698304,-1.6793688268316158,0.4744337915559404,0.3818245042870063,0.3467128008167534,0.7820461927022107,1.18051650356209,0.3688362720967297,-0.21399999999999864,-0.2149999999999963,-0.21999999999999886,0.0009999999999976694,0.005000000000002558,-0.0040000000000048885,0.17857011007033055,0.08340976845479657,0.1761151836007955,0.15792141362512357,0.14080682764647354,0.15983105487262056
2025-03-21,-0.30000000000000426,-0.259999999999998,-0.04000000000000625,-90.81882250369459,-78.70964616986691,-12.109176333827666,0.4531999999999954,0.01588330463691013,1.6400547868484705,-1.5448963392827713,0.2893832106330601,1.2856468973801465,-1.549967438081706,0.26266181433716795,2.187215113458287,-2.1608379206595796,1.0165934028551153,2.109313981220931,-2.096663252629925,0.5613401482176219,1.1390731478696066,0.24344370528571666,0.7948243993204861,1.6011997209842808,0.2623283258316591,-0.5050000000000026,-0.5120000000000005,-0.5260000000000034,0.006999999999997897,0.014000000000002899,-0.007000000000005002,0.17857011007033166,0.08998789392262484,0.1774057792923362,0.15856470635578468,0.14139709679852142,0.1591311579286997
2025-03-24,-0.30399999999999494,-0.2700000000000031,-0.033999999999991815,-92.074895658546,-81.77704548621092,-10.297850172335073,0.433400000000006,-0.7026827120123662,0.9654040761566265,-1.113549621393955,-0.2599701152188566,0.7867569808757924,-1.1222606935914998,-0.048385603387693,1.485363026966166,-1.6645988882938867,0.753968155670798,1.6072314971712454,-1.6155961468714104,0.49320247455190913,0.6077485882478886,0.31094180021486795,0.7231387519244042,1.1470219678658988,0.3264791900842482,-0.03599999999999426,-0.03200000000000358,-0.021999999999998465,-0.003999999999990678,-0.010000000000005116,0.006000000000014438,0.17939820453247735,0.09463236344151246,0.1774057792923437,0.15618085995713507,0.14139709679852253,0.15958233622146015
2025-03-25,-0.30799999999999983,-0.27200000000000557,-0.03599999999999426,-91.313100168692,-80.64014040871672,-10.67295975997529,0.4568999999999974,-1.1562336152598502,0.7611934720591802,-1.106379028337079,-0.03269216195139862,0.8560499707012713,-1.0771584656110549,-0.37917185790545366,1.3105063274312898,-1.7247015091481999,0.8798698675117453,1.7145915236488698,-1.6312123798388252,0.4261027735748062,0.5142364475657875,0.273223211117059,0.7452603265532319,1.3115144494363,0.2990688982086136,0.7369999999999948,0.7409999999999997,0.7430000000000021,-0.0040000000000048885,-0.0020000000000024443,-0.0020000000000024443,0.1493141160880724,0.09463236344151343,0.15510013743252482,0.15241129679204174,0.14063862815319855,0.158407498538488
2025-03-26,-0.30799999999999983,-0.2710000000000008,-0.036999999999999034,-91.57536384854382,-80.57442728232292,-11.00093656622089,0.5885000000000034,-1.09172730666075,0.7603609703133232,-1.0619912932083786,-0.21357774736416155,0.791791175072411,-1.0387091184452608,-0.3874769408791714,1.3237072865700008,-1.7146511439125676,0.8126149154239478,1.6740033970112802,-1.6339663057893028,0.41595135113463955,0.5831987023454669,0.24870841078158817,0.7197187819438299,1.314820743727103,0.27347674475342504,0.035000000000003695,0.035000000000003695,0.03399999999999892,0.0,0.0010000000000047748,-0.0010000000000047748,0.14872670096170143,0.08884948834376125,0.15394999188051295,0.15241129679204174,0.14063685656231417,0.15840817261916487
2025-03-27,-0.3160000000000025,-0.277000000000001,-0.03900000000000148,-91.82629719174334,-80.49330481681265,-11.33299237493069,0.6702000000000012,-1.9471119009167805,0.251940142320619,-1.060573319234321,-0.6734676717331356,0.7412922412510212,-0.9945125644790064,-1.0068789725906773,0.924349944144902,-1.7618810868403971,0.7339636232549074,1.6219738793694447,-1.6328262296895821,0.29099194649056437,0.26490598458574266,0.20987817793934152,0.6948198534083541,1.3234470256917534,0.24708367119442198,0.8609999999999971,0.8689999999999998,0.875,-0.008000000000002672,-0.006000000000000227,-0.0020000000000024443,0.1499169243632331,0.09219019242277421,0.14975759360418733,0.15048791831680058,0.14080682764647642,0.15744354920555428
2025-03-28,-0.31400000000000006,-0.2749999999999986,-0.03900000000000148,-92.01330383437607,-80.58489985494676,-11.428403979429305,0.6884999999999977,-1.7883497944603934,0.32559175042636607,-1.1046193644823539,-0.7058684076062256,0.6778230600855889,-1.06424535501783,-0.819441897808005,1.0292243674296242,-1.6869677683037019,0.6813128374532691,1.54421957375969,-1.5864252969456603,0.3086283853213688,0.38698946799235356,0.1974891813697719,0.6729887693506009,1.3060785261537804,0.23047598430208985,-0.26899999999999835,-0.2710000000000008,-0.27300000000000324,0.0020000000000024443,0.0020000000000024443,0.0,0.08984038477680353,0.09219019242277461,0.09133380074157751,0.14620876646026437,0.13796314909596258,0.1572664369895587
2025-03-31,-0.3230000000000004,-0.2850000000000037,-0.0379999999999967,-94.76059015604703,-83.6122854318072,-11.148304724239848,0.5250999999999948,-2.4410538131274184,-0.7769077195249761,-0.9919916464212563,-2.1669332826822743,-0.0765050072550139,-0.9585782934929148,-1.5207214670488765,0.43709288233666715,-1.5603949216871105,0.11574557294490295,1.0909918004290724,-1.4727726428073626,0.16752168069554435,-0.16277551042676244,0.19871285898971028,0.5302581334654015,0.8641326590569307,0.22998174315072628,-0.20300000000000296,-0.19400000000000261,-0.1839999999999975,-0.009000000000000341,-0.010000000000005116,0.0010000000000047748,0.06915223480805655,0.10072563046008172,0.06074381060090877,0.14719381895645187,0.1368729585406171,0.15552381691277808
2025-04-01,-0.3260000000000005,-0.3030000000000044,-0.022999999999996135,-96.75083395657506,-89.92485487375036,-6.82597908282469,0.6141999999999967,-2.2872868383542646,-2.4619989906516513,0.3688795668681933,-2.547709320602218,-1.8298486033275738,0.3816785245778246,-1.6934677326761003,-0.6666956414659754,-0.6152026930100203,-0.3094500504506601,0.19397553285374505,-0.5792252492955643,0.1129016487068189,-1.1632186602337387,0.3936744969574755,0.4232516359337364,-0.0549764307602705,0.4077646659475348,-0.3019999999999996,-0.2989999999999995,-0.2809999999999988,-0.0030000000000001137,-0.018000000000000682,0.015000000000000568,0.06821081871283079,0.11835770937469538,0.0854247591374344,0.142267401604598,0.13130498848101935,0.15801221793567038
2025-04-02,-0.32399999999999807,-0.2910000000000039,-0.032999999999994145,-95.63164108618595,-85.89138134592795,-9.740259740258011,0.769999999999996,-1.78006481926132,-1.3113642786162507,-0.5055471128657651,-1.762767621089717,-0.8527180174721838,-0.4878626369687918,-1.4727521683319484,0.06269038595847501,-1.1894960174800677,-0.09182756968601366,0.7332373936842492,-1.1293744299029298,0.13109737758745302,-0.47029738617629235,0.24127949019770442,0.46508423927379383,0.5490948061777101,0.26533811223911247,0.3410000000000011,0.33899999999999864,0.3269999999999982,0.0020000000000024443,0.012000000000000455,-0.00999999999999801,0.0687338114911878,0.12540914094109085,0.08776811553898976,0.14234918870659477,0.13354766812272534,0.15921434225490316
2025-04-03,-0.3090000000000046,-0.2779999999999987,-0.03100000000000591,-97.00143147743684,-87.26989628066963,-9.731535196767219,0.1147999999999989,-0.2500658154549289,-0.08984647096515384,-0.200049315030434,-1.9894177507187254,-1.3602176704384983,-0.4066072706107886,-0.2513675347996035,0.8403061464744458,-1.0335174209239124,-0.37581181350410325,0.5155563369914624,-1.0924900969057432,0.34130930254020997,0.28212903461752026,0.2568208895699741,0.3868904473152226,0.35197004389375014,0.25297073551538746,-2.6799999999999997,-2.694999999999993,-2.7079999999999984,0.014999999999993463,0.01300000000000523,0.0019999999999882334,0.0889501930414072,0.13352279521531338,0.087476733748867,0.14359122771940908,0.1360089603229758,0.1580662701613219
2025-04-04,-0.28500000000000014,-0.2579999999999991,-0.027000000000001023,-96.33097294282676,-87.20488076929549,-9.126092173531298,-0.35549999999999926,1.87400909887408,1.7781016200698676,0.44581763131578106,-1.5596765477269576,-1.4463546511561816,-0.04275194536635845,1.7177604764612073,1.9627605452271377,-0.7609472366716015,-0.2217267778648291,0.5046292610120967,-0.9419870122498358,0.6855694499745477,1.4170972811763578,0.3006635742316575,0.40824601195982074,0.37353647354583186,0.2677908685260122,-2.7399999999999984,-2.764000000000003,-2.7840000000000025,0.024000000000004462,0.019999999999999574,0.0040000000000048885,0.12410148648332008,0.1501048054913096,0.08929619547504913,0.1511046780507329,0.1416935700609289,0.15806627016132235
2025-04-07,-0.28699999999999903,-0.2680000000000007,-0.01899999999999835,-95.40462197165088,-89.08863654495674,-6.31598542669413,-0.4784000000000006,1.5906590331849362,0.6955499335987969,1.7905471086947584,-1.1325074286625691,-1.9423959233763304,1.564781578714384,1.59870092072031,1.3438775599778654,-0.24176746285222547,-0.022347003061562076,0.22365934542024354,-0.34515829867332354,0.642882377656972,0.8372311337650091,0.40295127684081494,0.44149228861207296,0.09801415454199885,0.383954395409791,0.3739999999999988,0.37599999999999767,0.38599999999999923,-0.0019999999999988916,-0.010000000000001563,0.008000000000002672,0.12223588068286707,0.15280854894797036,0.09442189754948412,0.15109337106459403,0.1405191222887994,0.15724448199744293
2025-04-08,-0.2749999999999986,-0.2560000000000002,-0.01899999999999835,-92.26639825532581,-85.89162892132201,-6.374769334003808,-0.11899999999999977,2.2411054596104933,1.7023082749838532,1.6597266511798938,-0.03728814130603055,-0.8675394851645924,1.459061791386006,2.4988921659195062,1.9480453545389516,-0.22185255136125465,0.6242278158787119,0.6572996318635503,-0.3362329894341217,0.8139595706123367,1.4915818770736804,0.3895057450691231,0.5840560754361444,0.5864007638694058,0.3682757779509122,0.08200000000000074,0.07000000000000028,0.05799999999999983,0.012000000000000455,0.012000000000000455,0.0,0.12905763706271328,0.15280854894797735,0.08554500200727985,0.15220120492184994,0.14094200033215204,0.15717203141025854
2025-04-09,-0.28500000000000014,-0.26699999999999946,-0.018000000000000682,-91.82381426458795,-86.02441546892955,-5.799398795658403,-0.6227000000000018,1.3986057195776151,0.6631766465922784,1.6622214287049721,0.1868014028962154,-0.8240716927337193,1.6411915855527481,1.6955655039887683,1.2972451529760771,-0.1439452819159582,0.7130240313326878,0.623505065889052,-0.20127778093322782,0.6469823376701211,0.8613948093978889,0.3910144248511552,0.5933785329708725,0.5710917599138065,0.38229305823737336,0.7289999999999992,0.7390000000000008,0.75,-0.010000000000001563,-0.010999999999999233,0.0009999999999976694,0.1347390460346099,0.15831840003449063,0.08557987958321776,0.15350591000603767,0.1417779476529375,0.15675138471531797
