date,nav_usd,ret_net
2018-06-08,101738635.95177335,0.000929177458181071
2018-06-09,101724417.37104362,-0.00013975595993307523
2018-06-10,101722137.16127548,-2.2415559873321073e-05
2018-06-11,101927619.93129955,0.0020200398434246395
2018-06-12,101864892.29743811,-0.0006154135052276951
2018-06-13,101955871.51163119,0.0008931361153106186
2018-06-14,102019237.21953541,0.0006215013119374291
2018-06-15,101941299.0550271,-0.0007639555698755391
2018-06-16,101941089.51702583,-2.0554770559792395e-06
2018-06-17,101940879.97945526,-2.0554770559792395e-06
2018-06-18,101939594.23766896,-1.2612622007661042e-05
2018-06-19,102009597.7601087,0.0006867157257514405
2018-06-20,101856748.47711736,-0.001498381391041004
2018-06-21,101873528.34418096,0.00016473986568856763
2018-06-22,101885212.1068923,0.00011468889809986645
2018-06-23,101882740.98634988,-2.425396670739578e-05
2018-06-24,101880269.92574196,-2.425396670739578e-05
2018-06-25,102130228.1764401,0.0024534510055808133
2018-06-26,102214885.91737142,0.0008289195318848823
2018-06-27,102093685.12891637,-0.0011857449858430967
2018-06-28,102040530.25704671,-0.0005206479891733114
2018-06-29,102133971.59905978,0.0009157277189530287
2018-06-30,102128769.57524057,-5.093333528247433e-05
2018-07-01,102125873.37768064,-2.8358292888109052e-05
2018-07-02,102314288.97778025,0.0018449350186003069
2018-07-03,102250734.8407659,-0.0006211657985342393
2018-07-04,102270344.28245214,0.0001917780025423159
2018-07-05,102328146.47621517,0.0005651901748115636
2018-07-06,102340633.39414194,0.000122028184392779
2018-07-07,102338645.49091904,-1.9424378733846408e-05
2018-07-08,102336657.62630992,-1.9424378733846408e-05
2018-07-09,102377832.87520719,0.00040235092538981837
2018-07-10,102394319.03046094,0.00016103246953716796
2018-07-11,102350486.94078821,-0.0004280714993542601
2018-07-12,102416737.35140815,0.0006472896475641863
2018-07-13,102324050.36803071,-0.0009049983994258564
2018-07-14,102322053.99711749,-1.951028038901169e-05
2018-07-15,102320057.66515402,-1.951028038901169e-05
2018-07-16,102379886.29316814,0.0005847204290084124
2018-07-17,102403851.31314978,0.00023407937681263404
2018-07-18,102404374.63847625,5.110406686561883e-06
2018-07-19,102487269.35752454,0.0008094841586695112
2018-07-20,102473070.45210399,-0.0001385431137894131
2018-07-21,102473812.79842198,7.244306379416717e-06
2018-07-22,102457358.4772848,-0.00016057098577510834
2018-07-23,102430114.65182038,-0.00026590403919564485
2018-07-24,102675205.0337743,0.002392757079175752
2018-07-25,102648185.59581767,-0.00026315445825258186
2018-07-26,102752529.7390751,0.0010165220422724433
2018-07-27,102745073.89821307,-7.256114161797167e-05
2018-07-28,102745496.76152869,4.115655374672956e-06
2018-07-29,102745919.62658466,4.115655374672956e-06
2018-07-30,102734412.69295642,-0.00011199406915687204
2018-07-31,102733185.63350862,-1.1943996326573477e-05
2018-08-01,102719725.51595847,-0.00013102015154251826
2018-08-02,102887286.66501443,0.0016312460748343152
2018-08-03,102880128.4948359,-6.957293180287477e-05
2018-08-04,102880591.84023936,4.503740520502949e-06
2018-08-05,102881055.18772961,4.503740520502949e-06
2018-08-06,102773828.29460183,-0.001042241381876591
2018-08-07,102837242.31569849,0.0006170249970146802
2018-08-08,102915116.34773682,0.0007572551566411634
2018-08-09,102836007.03711553,-0.000768685042865783
2018-08-10,102784092.31626958,-0.0005048301887801737
2018-08-11,102783226.87318751,-8.420009970024081e-06
2018-08-12,102782361.43739247,-8.420009970024081e-06
2018-08-13,102849466.31890228,0.0006528832434997531
2018-08-14,102886809.71321198,0.0003630878763524018
2018-08-15,102903853.28188603,0.00016565358301571007
2018-08-16,102969903.65040752,0.0006418648710906927
2018-08-17,102997975.64720179,0.00027262331806748944
2018-08-18,102997805.83989084,-1.6486470715867452e-06
2018-08-19,102997636.03285985,-1.6486470715867452e-06
2018-08-20,102889100.71374649,-0.001053765147374357
2018-08-21,102903172.44787875,0.00013676603289024332
2018-08-22,102883638.83224303,-0.00018982520335424484
2018-08-23,102599114.32136877,-0.002765498130739577
2018-08-24,102571246.90562637,-0.0002716145838754115
2018-08-25,102569908.1673516,-1.30517890263759e-05
2018-08-26,102568569.44654976,-1.30517890263759e-05
2018-08-27,102549091.19861355,-0.0001899046466311825
2018-08-28,102974910.2520235,0.0041523435111212635
2018-08-29,103010416.31912151,0.00034480308854960295
2018-08-30,103169727.04619856,0.0015465496866212435
2018-08-31,103284987.45251143,0.0011171921222709112
2018-09-01,103285238.42930752,2.4299445861035815e-06
2018-09-02,103285489.40671347,2.4299445861035815e-06
2018-09-03,103334664.34502077,0.00047610693999489075
2018-09-04,103337537.9245981,2.7808476425033433e-05
2018-09-05,103347148.35081188,9.30003405034902e-05
2018-09-06,103427819.74826658,0.0007805865835876935
2018-09-07,103444136.61686788,0.00015776092584206898
2018-09-08,103444634.36901216,4.811796594200444e-06
2018-09-09,103445132.12355153,4.811796594200444e-06
2018-09-10,103465838.44077688,0.00020016714948586762
2018-09-11,103423254.3958175,-0.0004115758940449729
2018-09-12,103430028.08083007,6.549479662130308e-05
2018-09-13,103395763.90036735,-0.00033127884714417204
2018-09-14,103381273.184981,-0.00014014805674545682
2018-09-15,103382098.89123353,7.987000228296043e-06
2018-09-16,103382924.60408099,7.987000228296043e-06
2018-09-17,103430761.55391797,0.0004627161595609192
2018-09-18,103159216.4072209,-0.0026253809081305778
2018-09-19,103139001.66978276,-0.00019595667883266413
2018-09-20,103407846.51254886,0.0026066263820047606
2018-09-21,103240706.64804459,-0.001616317041125056
2018-09-22,103239555.41841002,-1.1150927496988197e-05
2018-09-23,103238404.20161273,-1.1150927496988197e-05
2018-09-24,103979672.2088783,0.0071801575489095016
2018-09-25,104099684.53615674,0.001154190282860046
2018-09-26,103746803.10716434,-0.003389841482851331
2018-09-27,104080769.84310965,0.003219055681169844
2018-09-28,104050642.95130809,-0.0002894568501654889
2018-09-29,104050841.76228487,1.9107135828186308e-06
2018-09-30,104051040.57364154,1.9107135828186308e-06
2018-10-01,104012401.65482107,-0.0003713458184316757
2018-10-02,104116574.52090974,0.0010015427432816834
2018-10-03,103997474.69276609,-0.0011439084381298955
2018-10-04,103783615.67410535,-0.0020563866506618156
2018-10-05,103561750.88215514,-0.0021377631768668393
2018-10-06,103536878.81453064,-0.00024016654230574555
2018-10-07,103512012.72034463,-0.00024016654230574555
2018-10-08,103355001.80319934,-0.0015168376405689675
2018-10-09,103432151.09634234,0.0007464495360360944
2018-10-10,103551847.15153551,0.0011572422493821475
2018-10-11,103645372.83817565,0.000903177386138457
2018-10-12,103650348.46131209,4.8006225460826726e-05
2018-10-13,103624945.85041285,-0.0002450798407949842
2018-10-14,103599549.46518144,-0.0002450798407949842
2018-10-15,103565514.0257102,-0.0003285288367270217
2018-10-16,103751676.96303307,0.0017975379070359438
2018-10-17,103742242.70616421,-9.093112656120568e-05
2018-10-18,103633612.4734402,-0.0010471166796701
2018-10-19,103710831.47463638,0.0007451154056409089
2018-10-20,103685851.3873361,-0.00024086285824810504
2018-10-21,103600720.05898575,-0.0008210505793344562
2018-10-22,103713046.4756157,0.0010842242849856227
2018-10-23,103621921.62260664,-0.0008786247835318931
2018-10-24,103592790.2653616,-0.00028113122000492726
2018-10-25,103351574.68701433,-0.002328497743225032
2018-10-26,103562266.5037113,0.002038593193524365
2018-10-27,103532260.30792072,-0.00028974062468473946
2018-10-28,103502262.8061441,-0.00028974062468473946
2018-10-29,103317437.99214481,-0.0017857079544767252
2018-10-30,103411963.8713756,0.0009149073096254113
2018-10-31,103619954.5047016,0.0020112821141728067
2018-11-01,103659382.64428365,0.0003805072080035459
2018-11-02,103415192.05596474,-0.0023557017424739425
2018-11-03,103401490.28246202,-0.0001324928497479202
2018-11-04,103387790.3243463,-0.0001324928497479202
2018-11-05,103361562.00414124,-0.0002536887588252859
2018-11-06,103225194.51785938,-0.0013193249370244005
2018-11-07,103279966.6470585,0.0005306081471188024
2018-11-08,103350405.69899683,0.0006820204752683647
2018-11-09,103376945.26764147,0.00025679210899224816
2018-11-10,103362737.68007398,-0.00013743477842859128
2018-11-11,103348532.04512313,-0.00013743477842859128
2018-11-12,103393629.71355084,0.0004363648668761525
2018-11-13,103369118.43255481,-0.00023706761300409696
2018-11-14,103443970.25171368,0.0007241216747699586
2018-11-15,103388014.59415181,-0.0005409272036417013
2018-11-16,103628445.82505007,0.00232552324214812
2018-11-17,103614370.5141003,-0.00013582478090559875
2018-11-18,103600297.11492655,-0.00013582478090559875
2018-11-19,103929351.0953624,0.003176187613350338
2018-11-20,103795870.94134966,-0.00128433548950233
2018-11-21,103924153.85164353,0.001235915351260697
2018-11-22,103879616.06766601,-0.00042856046767636793
2018-11-23,103800201.39963822,-0.0007644875003778507
2018-11-24,103786568.24048467,-0.00013134039211598486
2018-11-25,103768351.59214613,-0.00017552028790778824
2018-11-26,103472003.90759148,-0.0028558580724053905
2018-11-27,103251908.83224918,-0.0021270978335248022
2018-11-28,103640785.34422936,0.0037662888403544705
2018-11-29,104437279.56433888,0.007685142653677023
2018-11-30,104874942.76868288,0.004190679862302985
2018-12-01,104868449.82048756,-6.191133958136034e-05
2018-12-02,104861957.27427934,-6.191133958136034e-05
2018-12-03,104810661.93739468,-0.0004891701263070171
2018-12-04,104827564.91746214,0.0001612715706114921
2018-12-05,104783797.30736025,-0.00041752004958197324
2018-12-06,104754663.6644129,-0.0002780357621692125
2018-12-07,104732288.10680453,-0.0002135996319939193
2018-12-08,104730123.67432362,-2.0666334327565505e-05
2018-12-09,104373464.5967916,-0.0034055061239221147
2018-12-10,104524184.70098908,0.001444046192964163
2018-12-11,104555813.40466298,0.0003025969900111665
2018-12-12,104643016.63255304,0.0008340351918317192
2018-12-13,104702702.37434718,0.0005703748201727684
2018-12-14,104635755.43312253,-0.0006394003182961902
2018-12-15,104634002.58472471,-1.6751906559743533e-05
2018-12-16,104479107.77205776,-0.0014803487283355
2018-12-17,104745618.47056995,0.0025508515931592143
2018-12-18,104917882.74522655,0.0016445964725962732
2018-12-19,104918049.80845568,1.5923236795576954e-06
2018-12-20,104923999.69013955,5.6709800598977076e-05
2018-12-21,104932096.10784638,7.716459276001598e-05
2018-12-22,104932072.46577379,-2.253083039316935e-07
2018-12-23,104955956.33488435,0.00022761266931360148
2018-12-24,104939217.16408993,-0.0001594875734445329
2018-12-25,104938943.50150213,-2.6078199858991393e-06
2018-12-26,104935741.54378162,-3.051257820648167e-05
2018-12-27,104916843.90214524,-0.00018008775044962535
2018-12-28,104970558.07550164,0.0005119690162095668
2018-12-29,104970562.11204374,3.8454040542161174e-08
2018-12-30,105219083.57498139,0.0023675348396476536
2018-12-31,105219083.57498139,0.0
2019-01-01,105219083.57498139,0.0
2019-01-02,105206629.99012291,-0.00011835861362173252
2019-01-03,105215075.44461401,8.02749265128039e-05
2019-01-04,105366720.88745527,0.0014412900641893474
2019-01-05,105366736.04325615,1.4383859294309265e-07
2019-01-06,105380507.47195823,0.00013069996489624937
2019-01-07,105358600.71481067,-0.0002078824411943181
2019-01-08,105343187.31009345,-0.00014629469841706717
2019-01-09,105324483.89760976,-0.00017754743293118844
2019-01-10,105378801.77174735,0.0005157193477481267
2019-01-11,105440266.57768732,0.0005832748608503531
2019-01-12,105433473.14853968,-6.442917272625503e-05
2019-01-13,105446080.72627936,0.0001195785111046269
2019-01-14,105452558.05797453,6.142790372626138e-05
2019-01-15,105530847.45202763,0.0007424134178904533
2019-01-16,105596561.77107619,0.0006227024669581081
2019-01-17,105659027.79924941,0.0005915536180869024
2019-01-18,105681923.32551381,0.00021669256987583274
2019-01-19,105674996.15312031,-6.554737248834056e-05
2019-01-20,105668069.43478476,-6.554737248834056e-05
2019-01-21,105736089.48664556,0.0006437143427021019
2019-01-22,105884001.59274618,0.001398880049553011
2019-01-23,105820736.36535756,-0.0005974956219727162
2019-01-24,105908282.62360111,0.0008273072107651586
2019-01-25,105905817.23605794,-2.327851497633019e-05
2019-01-26,105899376.5416932,-6.081530300076237e-05
2019-01-27,105887836.12950361,-0.00010897526091699684
2019-01-28,105844929.22435951,-0.0004052108977996331
2019-01-29,105818035.03780144,-0.000254090458136603
2019-01-30,106039677.82414998,0.002094565319317741
2019-01-31,105827448.74583161,-0.002001411949499916
2019-02-01,106714404.94706641,0.008381154527924158
2019-02-02,106714403.32409982,-1.5208505190001936e-08
2019-02-03,106714131.95363097,-2.542960091535635e-06
2019-02-04,107502665.69692948,0.007389215737997294
2019-02-05,107309428.10626198,-0.0017975144096636989
2019-02-06,111046268.67279477,0.03482304055178096
2019-02-07,112647879.82008564,0.01442291727973422
2019-02-08,112807957.48680517,0.0014210446479346942
2019-02-09,112807975.8523976,1.6280405084841216e-07
2019-02-10,113012727.43398416,0.0018150452575661944
2019-02-11,115786192.26990934,0.02454117247586376
2019-02-12,113980771.48942721,-0.015592712266360078
2019-02-13,113508057.83693969,-0.004147310518347858
2019-02-14,113121510.63547966,-0.0034054604477095234
2019-02-15,110180391.08633575,-0.025999648807920356
2019-02-16,110180396.05677201,4.511180455463906e-08
2019-02-17,110182558.16848515,1.962337938975176e-05
2019-02-18,109883162.00818484,-0.00271727363456647
2019-02-19,106870867.72103569,-0.027413611258518218
2019-02-20,105824930.14939441,-0.009786928785602191
2019-02-21,107543414.5095333,0.016238936871613405
2019-02-22,106465516.5866746,-0.01002290961073363
2019-02-23,106465516.5866746,0.0
2019-02-24,106465516.5866746,0.0
2019-02-25,105783453.50851366,-0.006406422473944183
2019-02-26,105178788.91192323,-0.005716060277250818
2019-02-27,105290354.15991588,0.0010607200286939977
2019-02-28,105520605.93047796,0.002186826821879401
2019-03-01,107311037.32318124,0.01696759961635247
2019-03-02,107306691.84162147,-4.0494264785373005e-05
2019-03-03,107365413.09693176,0.0005472282697612324
2019-03-04,107909390.05764517,0.005066594027094132
2019-03-05,108400080.41221075,0.004547244260239547
2019-03-06,108365318.70264925,-0.00032067973962106354
2019-03-07,108124000.24216464,-0.0022268975293357296
2019-03-08,107826353.50952047,-0.002752827605134154
2019-03-09,107825806.65441935,-5.07162751350509e-06
2019-03-10,107881052.3862547,0.0005123609416846624
2019-03-11,107185946.34707093,-0.006443263425861096
2019-03-12,107572407.57600564,0.003605521452256007
2019-03-13,106428499.68958785,-0.010633841076853801
2019-03-14,108134224.66471733,0.01602695687813377
2019-03-15,108054859.05302426,-0.0007339546007674527
2019-03-16,108054296.01951925,-5.210626434762683e-06
2019-03-17,108053715.31461021,-5.374195478107617e-06
2019-03-18,107678797.06075467,-0.003469739589832018
2019-03-19,107086817.11872676,-0.005497646316515816
2019-03-20,107197380.78093499,0.0010324675359960525
2019-03-21,107707449.25327453,0.004758217678675267
2019-03-22,108500633.78877448,0.007364249557472791
2019-03-23,108500218.66551079,-3.825998514395794e-06
2019-03-24,108499790.56657548,-3.945604355121812e-06
2019-03-25,108112189.77668406,-0.0035723644061191624
2019-03-26,108169861.30266319,0.000533441474992534
2019-03-27,108850894.17859408,0.006295957743953624
2019-03-28,110177539.60553347,0.012187731088021436
2019-03-29,107751261.07409225,-0.022021534880230276
2019-03-30,107750848.02847566,-3.833325127404105e-06
2019-03-31,107761283.12364814,9.684466863534316e-05
2019-04-01,107523563.8800602,-0.0022059800764917133
2019-04-02,107627268.31896544,0.0009644810417642474
2019-04-03,107263784.23547985,-0.003377248992405517
2019-04-04,106975105.54579902,-0.0026912968970691196
2019-04-05,106944171.806878,-0.00028916764104299105
2019-04-06,106944171.806878,0.0
2019-04-07,106944171.806878,0.0
2019-04-08,105774774.95634817,-0.010934647777174365
2019-04-09,105695231.37134576,-0.0007520090213875833
2019-04-10,105209792.4572234,-0.004592817555002476
2019-04-11,106962811.44950761,0.016662127653155164
2019-04-12,106484371.0644471,-0.004472960074412013
2019-04-13,106478861.41482082,-5.1741392386736735e-05
2019-04-14,106533471.75462525,0.0005128749413621975
2019-04-15,106365767.46450311,-0.0015741934188383084
2019-04-16,106160434.05134654,-0.001930446402552303
2019-04-17,106027527.49194746,-0.0012519406178651217
2019-04-18,106150776.5022104,0.0011624246380006957
2019-04-19,106107657.62056363,-0.00040620410954669964
2019-04-20,106107972.25417206,2.965229988860988e-06
2019-04-21,106108639.29045324,6.28639174799323e-06
2019-04-22,105387827.245744,-0.006793151335549055
2019-04-23,106493340.61974281,0.010489953184260641
2019-04-24,106380750.0198941,-0.001057254840476386
2019-04-25,106672212.84999679,0.0027398080014306965
2019-04-26,106594144.30811545,-0.0007318545270184198
2019-04-27,106594416.07387534,2.5495374220982007e-06
2019-04-28,106588921.47095367,-5.154681759176172e-05
2019-04-29,106593407.03701705,4.20828544043987e-05
2019-04-30,106004609.89243402,-0.005523767003512434
2019-05-01,105961060.33051516,-0.0004108270570784074
2019-05-02,106231998.37748882,0.0025569586235598715
2019-05-03,105944365.74946176,-0.002707589355562997
2019-05-04,105944555.80167182,1.7938869019118292e-06
2019-05-05,105944844.945704,2.729201420385916e-06
2019-05-06,106123671.09303059,0.0016879174009667315
2019-05-07,106261522.88931188,0.0012989731212789625
2019-05-08,106483491.8426262,0.002088893018647323
2019-05-09,106912675.58465646,0.004030519046694789
2019-05-10,106914005.3467594,1.243783392068122e-05
2019-05-11,106914005.3467594,0.0
2019-05-12,106914005.3467594,0.0
2019-05-13,106877607.03366694,-0.00034044476188503024
2019-05-14,106551824.71189111,-0.0030481812871540987
2019-05-15,106600995.8772942,0.00046147652127066546
2019-05-16,106600349.82321648,-6.0604882008237914e-06
2019-05-17,106970580.72270548,0.0034730739636689113
2019-05-18,106970580.72270548,0.0
2019-05-19,106970580.72270548,0.0
2019-05-20,106639692.19978105,-0.003093266584970706
2019-05-21,106743913.4277286,0.000977321162483227
2019-05-22,106924934.04775758,0.0016958402049925406
2019-05-23,107283378.76138519,0.0033523024056064167
2019-05-24,106546944.62668672,-0.00686438237871312
2019-05-25,106546944.62668672,0.0
2019-05-26,106546944.62668672,0.0
2019-05-27,106548581.0539364,1.5358744029946534e-05
2019-05-28,106009797.14453942,-0.0050566971804557005
2019-05-29,106292436.7439352,0.0026661648923865474
2019-05-30,105524431.11429603,-0.007225402419641047
2019-05-31,105810656.57034443,0.0027124093731278297
2019-06-01,105810436.56362355,-2.079249179764688e-06
2019-06-02,105809760.7833539,-6.386707130174396e-06
2019-06-03,104990325.63719876,-0.007744419230215765
2019-06-04,105052745.35423563,0.0005945282735150663
2019-06-05,106221079.3875535,0.01112140410398863
2019-06-06,105645669.76759335,-0.00541709445317089
2019-06-07,105669705.72308727,0.00022751481955472278
2019-06-08,105669685.25962304,-1.9365497502315453e-07
2019-06-09,105670379.53408574,6.570233090047478e-06
2019-06-10,106086318.74460322,0.003936194914330745
2019-06-11,105249514.71517831,-0.007887954255811713
2019-06-12,105268051.2934784,0.0001761203208420115
2019-06-13,104732429.85195366,-0.005088167159392723
2019-06-14,104530367.32844718,-0.0019293214507876562
2019-06-15,104530367.32844718,0.0
2019-06-16,104530367.32844718,0.0
2019-06-17,104414932.90707193,-0.0011043147013207015
2019-06-18,104015636.11518976,-0.0038241349274969237
2019-06-19,104638971.16357121,0.005992705247614531
2019-06-20,102681190.30091985,-0.018709863456044334
2019-06-21,103038919.7095565,0.003483884512716296
2019-06-22,103036950.25150475,-1.9113729620929868e-05
2019-06-23,103006091.16324122,-0.00029949535761890025
2019-06-24,101988465.12142314,-0.009879280247663828
2019-06-25,101965478.19794747,-0.00022538748326396776
2019-06-26,101970645.27450445,5.067476412882695e-05
2019-06-27,102066986.66231999,0.0009447953139471409
2019-06-28,102430449.09318522,0.003561018530582419
2019-06-29,102430235.64190821,-2.0838654804553723e-06
2019-06-30,102731215.61711401,0.0029383899521426785
2019-07-01,110840687.47674571,0.0789387316300845
2019-07-02,111044616.92581066,0.0018398428745558734
2019-07-03,110505497.15267672,-0.00485498341170494
2019-07-04,110513303.8641368,7.06454580198928e-05
2019-07-05,110784469.49298601,0.002453692174315788
2019-07-06,110784366.16222662,-9.327188175578457e-07
2019-07-07,110751113.87464225,-0.0003001532502852177
2019-07-08,111321449.42673485,0.005149704884577319
2019-07-09,111497932.90483852,0.0015853501639843772
2019-07-10,111030280.364472,-0.004194270944607146
2019-07-11,110839043.9097013,-0.0017223810850783181
2019-07-12,110445064.14557436,-0.0035545214955832803
2019-07-13,110445064.14557436,0.0
2019-07-14,110445064.14557436,0.0
2019-07-15,110746188.57655923,0.0027264634532508567
2019-07-16,111107013.61960804,0.0032581260600169355
2019-07-17,110956750.5236932,-0.001352417736915209
2019-07-18,111205435.57102025,0.002241279112386592
2019-07-19,110766049.86536676,-0.003951117167945345
2019-07-20,110766049.86536676,0.0
2019-07-21,110766049.86536676,0.0
2019-07-22,111064548.85643941,0.002694859945222192
2019-07-23,111044161.82057701,-0.00018356024557163956
2019-07-24,110929304.472155,-0.0010343393703811422
2019-07-25,111268694.56499481,0.0030595170000817062
2019-07-26,111775152.27169481,0.004551663957953284
2019-07-27,111775152.27169481,0.0
2019-07-28,111775152.27169481,0.0
2019-07-29,111586073.84059003,-0.0016915962739660077
2019-07-30,111897817.94663584,0.002793754590659492
2019-07-31,112219486.71703796,0.0028746652642996284
2019-08-01,112820682.52094121,0.00535732092073421
2019-08-02,113659129.50576732,0.007431678005231421
2019-08-03,113659090.81336018,-3.404249820164638e-07
2019-08-04,113846463.72556388,0.0016485519183978474
2019-08-05,114161109.00542961,0.0027637685841891205
2019-08-06,114196983.73889591,0.0003142465396389254
2019-08-07,114333612.20280561,0.0011964279566444346
2019-08-08,114445308.680262,0.0009769347377765042
2019-08-09,114505838.56322145,0.0005288978959247029
2019-08-10,114505212.37639253,-5.468601748003293e-06
2019-08-11,113645847.68898758,-0.00750502679808241
2019-08-12,113038527.44221878,-0.005343972165448929
2019-08-13,112686325.11391917,-0.0031157724385577896
2019-08-14,112747913.94514707,0.0005465510670053264
2019-08-15,112736872.93690258,-9.792649689182555e-05
2019-08-16,112981563.37869897,0.0021704561730513917
2019-08-17,112981563.37869897,0.0
2019-08-18,112981563.37869897,0.0
2019-08-19,112457058.22612435,-0.004642395952838309
2019-08-20,112294218.2067795,-0.0014480195544278158
2019-08-21,112532836.19621675,0.002124935666748827
2019-08-22,112632835.03195918,0.0008886191721682186
2019-08-23,112612249.47148289,-0.000182766956637805
2019-08-24,112612249.47148289,0.0
2019-08-25,112612249.47148289,0.0
2019-08-26,112584390.67899291,-0.00024738687505786096
2019-08-27,112099424.57508922,-0.004307578528239086
2019-08-28,111708649.7060631,-0.0034859667701891816
2019-08-29,111392853.28331059,-0.0028269648194966224
2019-08-30,111186536.47227362,-0.0018521548282119096
2019-08-31,111186536.47227362,0.0
2019-09-01,111213248.65213907,0.00024024653265572178
2019-09-02,111616238.0357036,0.003623573526073601
2019-09-03,111072171.72479866,-0.0048744369141962215
2019-09-04,110177880.85963811,-0.008051439449444824
2019-09-05,110591299.50083701,0.0037522834708136623
2019-09-06,110738884.5588787,0.0013345087607058112
2019-09-07,110765153.8643677,0.0002372184404207221
2019-09-08,110791429.40142035,0.0002372184404207221
2019-09-09,110532167.90444587,-0.0023400862176361837
2019-09-10,110806596.99840593,0.0024827984392498123
2019-09-11,110899898.69614422,0.0008420229504895508
2019-09-12,110982231.81572646,0.0007424093308489994
2019-09-13,110604288.54412454,-0.0034054394601602716
2019-09-14,110604288.54412454,0.0
2019-09-15,110604288.54412454,0.0
2019-09-16,110441820.92503269,-0.0014689088572457994
2019-09-17,110384056.59675765,-0.0005230294809631057
2019-09-18,110588426.96805096,0.0018514482760848094
2019-09-19,110720051.49233994,0.001190219699273102
2019-09-20,110906224.27677149,0.0016814730658288321
2019-09-21,110906468.9542526,2.2061654583084703e-06
2019-09-22,110906713.63227351,2.2061654583084703e-06
2019-09-23,110693839.18944149,-0.0019194008717798284
2019-09-24,111037633.98922624,0.0031058169298508642
2019-09-25,111344926.07118176,0.0027674588417953764
2019-09-26,112610567.29098304,0.011366851319225645
2019-09-27,112746380.75233874,0.0012060454415859245
2019-09-28,112746380.75233874,0.0
2019-09-29,112745415.11943099,-8.564646610449545e-06
2019-09-30,114282608.18923764,0.013634195840055267
2019-10-01,114710475.73346835,0.0037439427661838842
2019-10-02,115178137.40854481,0.0040768872423045735
2019-10-03,115407834.46271783,0.0019942765123753996
2019-10-04,116040498.04622275,0.00548198124027089
2019-10-05,116040498.04622275,0.0
2019-10-06,116040498.04622275,0.0
2019-10-07,115893186.14027517,-0.0012694870189963864
2019-10-08,117035265.38793802,0.009854584947561163
2019-10-09,117481467.5520422,0.0038125445576181493
2019-10-10,117064692.03468002,-0.0035475852153240765
2019-10-11,115989311.09205967,-0.009186210837181947
2019-10-12,115982620.33606541,-5.768424634369838e-05
2019-10-13,115975929.96602236,-5.768424634369838e-05
2019-10-14,115875639.0654114,-0.0008647561665625988
2019-10-15,115999967.30906914,0.0010729454841457591
2019-10-16,117340863.01683986,0.011559449014309078
2019-10-17,117010859.66386688,-0.0028123480984251583
2019-10-18,116853939.3944892,-0.0013410744082083797
2019-10-19,116853939.3944892,0.0
2019-10-20,116853939.3944892,0.0
2019-10-21,116978166.4397136,0.0010630967673670557
2019-10-22,115400973.67815332,-0.013482796059836502
2019-10-23,115224455.14165887,-0.0015296104605386487
2019-10-24,115395342.01423174,0.0014830781570004618
2019-10-25,115298391.12116678,-0.00084016296821584
2019-10-26,115215245.7115923,-0.0007211324352922004
2019-10-27,115140234.39557923,-0.0006510537346838674
2019-10-28,114919824.34784198,-0.0019142747875604933
2019-10-29,113499109.08210696,-0.01236266478649279
2019-10-30,113424645.71775657,-0.0006560700339641762
2019-10-31,114448938.60704042,0.00903060250091204
2019-11-01,114307674.19916612,-0.0012343007247915384
2019-11-02,114303512.41011076,-3.640865833821254e-05
2019-11-03,114299350.77258058,-3.640865833821254e-05
2019-11-04,113989680.4310077,-0.0027092922180199613
2019-11-05,113031012.2726954,-0.008410131116145391
2019-11-06,113275053.16497697,0.002159061370633203
2019-11-07,112241330.2988237,-0.009125776923253528
2019-11-08,112366345.66982135,0.0011138087072277497
2019-11-09,112362818.85267636,-3.1386774429494356e-05
2019-11-10,112359292.14622678,-3.1386774429494356e-05
2019-11-11,112507234.11798534,0.0013166865768967167
2019-11-12,112513272.51038839,5.367114790769036e-05
2019-11-13,112816144.91008061,0.002691881525926173
2019-11-14,113615208.9209435,0.007082887041564787
2019-11-15,113428666.4060357,-0.0016418797859853078
2019-11-16,113425818.27806264,-2.51094195435955e-05
2019-11-17,113422970.2216044,-2.51094195435955e-05
2019-11-18,113460392.38574842,0.0003299346161618553
2019-11-19,113760698.78441599,0.0026467949947377493
2019-11-20,113339818.29573685,-0.003699700275898772
2019-11-21,113489876.59253348,0.001323968037473789
2019-11-22,112887669.07437661,-0.005306266393424555
2019-11-23,112883700.71299489,-3.515318736103339e-05
2019-11-24,112879732.49111372,-3.515318736103339e-05
2019-11-25,113264694.19161391,0.0034103704181837747
2019-11-26,113192445.11141542,-0.000637878208334393
2019-11-27,113012322.05417295,-0.0015912992873788991
2019-11-28,113662349.2741127,0.005751826067498654
2019-11-29,114544619.00804289,0.007762198648582189
2019-11-30,114544619.00804289,0.0
2019-12-01,114544619.00804289,0.0
2019-12-02,114103002.47792597,-0.003855410528589706
2019-12-03,114947394.95869726,0.007400265220318254
2019-12-04,115112322.06422766,0.00143480507400487
2019-12-05,115063866.89383534,-0.0004209381717212358
2019-12-06,114873228.91248475,-0.001656801448594509
2019-12-07,114873228.91248475,0.0
2019-12-08,114873228.91248475,0.0
2019-12-09,115048483.84567142,0.001525637738625669
2019-12-10,115180492.52562283,0.0011474178149839891
2019-12-11,115238928.0449986,0.0005073386829177886
2019-12-12,114918567.8758402,-0.0027799648486256327
2019-12-13,115039115.26666984,0.0010489809702456832
2019-12-14,115039115.26666984,0.0
2019-12-15,115039115.26666984,0.0
2019-12-16,114907982.75403751,-0.0011398950029156334
