date,tsmom,carry,lease,efp
2024-05-13,0.0,-1.7521739130434782e-05,-2.64373108920642e-06,-2.64373108920642e-06
2024-05-14,0.0,-1.7521739130434782e-05,-3.3366833439315997e-07,-3.3366833439315997e-07
2024-05-15,0.0,-1.7521739130434782e-05,-2.27865311815702e-06,-2.27865311815702e-06
2024-05-16,0.0,-1.7521739130434782e-05,1.947033686845622e-05,1.947033686845622e-05
2024-05-17,0.0,-1.7521739130434782e-05,1.865141497609698e-05,1.865141497609698e-05
2024-05-20,0.0,-1.7521739130434782e-05,1.81115127867772e-06,1.81115127867772e-06
2024-05-21,0.0,-1.7521739130434782e-05,-8.547510484445781e-06,-8.547510484445781e-06
2024-05-22,0.0,-1.7521739130434782e-05,-6.87894510891434e-06,-6.87894510891434e-06
2024-05-23,0.0,-1.7521739130434782e-05,4.744137601996738e-05,4.744137601996738e-05
2024-05-24,0.0,-2.0871739130434782e-05,-2.91697958419446e-06,-2.91697958419446e-06
2024-05-27,0.0,-2.0871739130434782e-05,-1.91228803136518e-05,-1.91228803136518e-05
2024-05-28,0.0,-2.0871739130434782e-05,3.2836817981909985e-05,3.2836817981909985e-05
2024-05-29,0.0,-2.0871739130434782e-05,5.4223350823001e-06,5.4223350823001e-06
2024-05-30,0.0,-2.0871739130434782e-05,-6.05537533177216e-06,-6.05537533177216e-06
2024-05-31,0.0,-2.0871739130434782e-05,-1.05592162708305e-05,-1.05592162708305e-05
2024-06-03,0.0,-2.0871739130434782e-05,-5.74830069236892e-06,-5.74830069236892e-06
2024-06-04,0.0,-3.35e-06,9.77985505819612e-06,9.77985505819612e-06
2024-06-05,0.0,-3.35e-06,-8.463706781323541e-06,-8.463706781323541e-06
2024-06-06,0.0,-3.35e-06,6.07363364216846e-06,6.07363364216846e-06
2024-06-07,0.0,-3.35e-06,-1.8214652072836401e-06,-1.8214652072836401e-06
2024-06-10,0.0,-3.35e-06,3.2325070775100576e-05,3.2325070775100576e-05
2024-06-11,0.0,-3.35e-06,6.9050638390274e-07,6.9050638390274e-07
2024-06-12,0.0,-3.35e-06,3.5408628567614002e-06,3.5408628567614002e-06
2024-06-13,0.0,-3.35e-06,-4.04604652667154e-06,-4.04604652667154e-06
2024-06-14,0.0,-3.35e-06,7.63583893032586e-06,7.63583893032586e-06
2024-06-17,0.0,-3.35e-06,1.0509452041119501e-05,1.0509452041119501e-05
2024-06-18,0.0,-3.35e-06,2.52059269334036e-06,2.52059269334036e-06
2024-06-19,0.0,-3.35e-06,-1.66817530031656e-06,-1.66817530031656e-06
2024-06-20,0.0,-3.35e-06,-5.156864006886e-07,-5.156864006886e-07
2024-06-21,0.0,-0.0005111428571428571,-3.7547078685152205e-06,-3.7547078685152205e-06
2024-06-24,0.0,-0.0005111428571428571,7.626800588932239e-06,7.626800588932239e-06
2024-06-25,0.0,-0.0005111428571428571,-7.73386676712e-07,-7.73386676712e-07
2024-06-26,0.0,-0.0005111428571428571,1.2785586406058e-07,1.2785586406058e-07
2024-06-27,0.0,-0.0005111428571428571,-1.09660286586734e-06,-1.09660286586734e-06
2024-06-28,0.0,-0.0005111428571428571,-2.2977690189525198e-06,-2.2977690189525198e-06
2024-07-01,0.0,-0.0005111428571428571,3.408957830057532e-05,3.408957830057532e-05
2024-07-02,0.0,0.0,-1.54583831827434e-06,-1.54583831827434e-06
2024-07-03,0.0,0.0,2.45611165298306e-06,2.45611165298306e-06
2024-07-04,0.0,0.0,9.1067714258291e-06,9.1067714258291e-06
2024-07-05,0.0,0.0,5.80091129082176e-06,5.80091129082176e-06
2024-07-08,0.0,0.0,2.004581112630162e-05,2.004581112630162e-05
2024-07-09,0.0,0.0,1.860533003620092e-05,1.860533003620092e-05
2024-07-10,0.0,0.0,-1.8531094641824002e-06,-1.8531094641824002e-06
2024-07-11,0.0,0.0,-1.256608881862398e-05,-1.256608881862398e-05
2024-07-12,0.0,0.0,3.0278400335492123e-05,3.0278400335492123e-05
2024-07-15,0.0,0.0,-7.617086717751979e-06,-7.617086717751979e-06
2024-07-16,0.0,0.0,-1.050134347954508e-05,-1.050134347954508e-05
2024-07-17,0.0,0.0,5.06065738834756e-06,5.06065738834756e-06
2024-07-18,0.0,0.0,3.80598063240092e-05,3.80598063240092e-05
2024-07-19,0.0,0.0,3.26075742985152e-06,3.26075742985152e-06
2024-07-22,0.0,0.0,-1.3982008147373739e-05,-1.3982008147373739e-05
2024-07-23,0.0,0.0,-5.631961784571e-06,-5.631961784571e-06
2024-07-24,0.0,0.0,1.646227223519918e-05,1.646227223519918e-05
2024-07-25,0.0,0.0,-2.10387772678641e-05,-2.10387772678641e-05
2024-07-26,0.0,0.0,6.60986290339024e-06,6.60986290339024e-06
2024-07-29,0.0,0.0,-2.5007623824755998e-05,-2.5007623824755998e-05
2024-07-30,0.0,0.0,1.968136355008728e-05,1.968136355008728e-05
2024-07-31,0.0,0.0,-6.36269227966982e-06,-6.36269227966982e-06
2024-08-01,0.0,0.0,7.66511044116722e-06,7.66511044116722e-06
2024-08-02,0.0,0.0,2.002235117880154e-05,2.002235117880154e-05
2024-08-05,0.0,0.0,5.01341355100542e-06,5.01341355100542e-06
2024-08-06,0.0,-2.1600000000000003e-05,-8.6599344466907e-06,-8.6599344466907e-06
2024-08-07,0.0,-2.1600000000000003e-05,8.017186312609339e-06,8.017186312609339e-06
2024-08-08,0.0,-2.1600000000000003e-05,-8.311585744523399e-07,-8.311585744523399e-07
2024-08-09,0.0,-2.1600000000000003e-05,4.351425741257e-06,4.351425741257e-06
2024-08-12,0.0,-2.1600000000000003e-05,-7.570761067182299e-06,-7.570761067182299e-06
2024-08-13,0.0,-2.1600000000000003e-05,-8.158364084080701e-06,-8.158364084080701e-06
2024-08-14,0.0,-2.1600000000000003e-05,4.1332019002927195e-06,4.1332019002927195e-06
2024-08-15,0.0,-2.1600000000000003e-05,1.635811668596747e-08,1.635811668596747e-08
2024-08-16,0.0,-2.1600000000000003e-05,-4.1890940152024e-06,-4.1890940152024e-06
2024-08-19,0.0,-2.1600000000000003e-05,3.9303652586641395e-06,3.9303652586641395e-06
2024-08-20,0.0,-2.1600000000000003e-05,-5.1990136188755e-06,-5.1990136188755e-06
2024-08-21,0.0,-2.1600000000000003e-05,4.3672453675960006e-06,4.3672453675960006e-06
2024-08-22,0.0,-2.1600000000000003e-05,-2.51639535469414e-06,-2.51639535469414e-06
2024-08-23,0.0,-2.1600000000000003e-05,-4.5551553316299e-06,-4.5551553316299e-06
2024-08-26,0.0,-2.1600000000000003e-05,6.27265041540922e-06,6.27265041540922e-06
2024-08-27,0.0,-2.1600000000000003e-05,3.87840983159914e-06,3.87840983159914e-06
2024-08-28,0.0,-2.1600000000000003e-05,1.7112632251227399e-06,1.7112632251227399e-06
2024-08-29,0.0,-2.1600000000000003e-05,2.30120114210892e-06,2.30120114210892e-06
2024-08-30,0.0,-2.1600000000000003e-05,6.295012469050799e-07,6.295012469050799e-07
2024-09-02,0.0,-2.1600000000000003e-05,-1.10022450527542e-05,-1.23508025591678e-06
2024-09-03,0.0,6.033846153846154e-05,-7.430737955600481e-06,1.418536988050602e-05
2024-09-04,0.0,6.033846153846154e-05,-2.71778141559302e-06,-1.59332832828446e-06
2024-09-05,0.0,6.033846153846154e-05,2.323388003281364e-05,1.362110985815512e-05
2024-09-06,0.0,6.033846153846154e-05,-7.83428897336726e-06,-4.59293542947014e-06
2024-09-09,0.0,6.033846153846154e-05,-4.6696012783631196e-06,-2.73760353055688e-06
2024-09-10,0.0,6.033846153846154e-05,-3.5350241700814797e-06,-2.07244560546532e-06
2024-09-11,0.0,6.033846153846154e-05,4.4160441250466194e-06,2.58895294633386e-06
2024-09-12,0.0,6.033846153846154e-05,1.297993734657028e-05,7.6096266443618e-06
2024-09-13,0.0,6.033846153846154e-05,-1.36521570844479e-05,-8.00372263201086e-06
2024-09-16,0.0,6.033846153846154e-05,-4.52442771424298e-06,-2.6524939809428e-06
2024-09-17,0.0,6.033846153846154e-05,2.2443531430759782e-05,1.315775956454894e-05
2024-09-18,0.0,6.033846153846154e-05,-6.16501580377182e-06,-3.61430623821074e-06
2024-09-19,0.0,6.033846153846154e-05,6.25089183904852e-06,3.66465197938848e-06
2024-09-20,0.0,6.033846153846154e-05,-2.57198778224156e-06,-1.5078552564731601e-06
2024-09-23,0.0,6.033846153846154e-05,3.6445128009903398e-06,2.1366344825587e-06
2024-09-24,0.0,6.033846153846154e-05,-5.04960924718098e-06,-2.96038725341902e-06
2024-09-25,0.0,6.033846153846154e-05,4.28315176923402e-06,-4.10878604313286e-06
2024-09-26,0.0,6.033846153846154e-05,-6.4451675069182e-07,4.356321097772254e-05
2024-09-27,0.0,6.033846153846154e-05,-4.2436097077097205e-06,-3.890946946619004e-05
2024-09-30,0.0,6.033846153846154e-05,1.39215711728898e-06,-3.2666061984722675e-05
2024-10-01,0.0,6.033846153846154e-05,-2.56585000629894e-06,-4.282622562181574e-05
2024-10-02,0.0,6.033846153846154e-05,3.934337695458744e-05,3.29092577970316e-05
2024-10-03,0.0,6.033846153846154e-05,-0.00020993824759589974,-0.00018536064385498292
2024-10-04,0.0,6.033846153846154e-05,1.924232528031722e-05,1.700524795445036e-05
2024-10-07,0.0,6.033846153846154e-05,9.778236131648778e-05,9.240739845843892e-05
2024-10-08,0.0,6.033846153846154e-05,6.2563372292894e-07,1.17022624105416e-06
2024-10-09,0.0,6.033846153846154e-05,-3.5029003414789996e-07,2.83808601247716e-06
2024-10-10,0.0,6.033846153846154e-05,-1.22091974628862e-06,8.64710774335988e-06
2024-10-11,0.0,6.033846153846154e-05,4.829814786707521e-06,8.172256543223601e-07
2024-10-14,0.0,6.033846153846154e-05,-5.44865058649536e-06,-1.41639660229128e-06
2024-10-15,0.0,6.033846153846154e-05,9.676116212919e-07,1.8901149871862598e-06
2024-10-16,0.0,6.033846153846154e-05,5.5396172926006e-07,1.6950734774003998e-06
2024-10-17,0.0,6.033846153846154e-05,3.0734897954116e-07,5.00600172701458e-06
2024-10-18,0.0,6.033846153846154e-05,4.591797611740999e-06,9.6858642428761e-06
2024-10-21,0.0,6.033846153846154e-05,-1.91096068498574e-06,2.25078949759776e-06
2024-10-22,0.0,6.033846153846154e-05,-2.4085391199366e-07,-5.983970995112999e-07
2024-10-23,0.0,6.033846153846154e-05,1.3119460858264599e-06,4.0642504584871005e-06
2024-10-24,0.0,6.033846153846154e-05,-3.2841091901882e-07,-2.5049648436305802e-06
2024-10-25,0.0,6.033846153846154e-05,-1.3118452218742599e-06,-5.8290520490168e-07
2024-10-28,0.0,6.033846153846154e-05,1.048538817152e-06,9.2663762387254e-07
2024-10-29,0.0,6.033846153846154e-05,-9.096087885398e-08,-8.038593447168e-08
2024-10-30,0.0,6.033846153846154e-05,-1.8199079252722599e-06,-1.60832877901614e-06
2024-10-31,0.0,6.033846153846154e-05,-1.4572546055169402e-06,-1.28783686683274e-06
2024-11-01,0.0,6.033846153846154e-05,-4.53082986501982e-06,-2.86514605154156e-06
2024-11-04,0.0,0.00012314798534798535,6.9208403975242e-06,4.3765091890576005e-06
2024-11-05,0.0,0.00012314798534798535,4.460665529158558e-05,2.8207764601331643e-05
2024-11-06,0.0,0.00012314798534798535,-2.0665013999173e-06,-1.30678672624408e-06
2024-11-07,0.0,0.00012314798534798535,-6.8451305522116e-07,-4.3286328019887996e-07
2024-11-08,0.0,0.00012314798534798535,2.7851808095813763e-05,1.761255672169566e-05
2024-11-11,0.0,0.00012314798534798535,-1.52042663662446e-06,-9.6146721557908e-07
2024-11-12,0.0,0.00012314798534798535,1.80669307127078e-06,1.14249258385612e-06
2024-11-13,0.0,0.00012314798534798535,-5.23213133302418e-06,-3.3086257653807398e-06
2024-11-14,0.0,0.00012314798534798535,4.86550594251962e-06,3.0767840672166e-06
2024-11-15,0.0,0.00012314798534798535,2.86836866239654e-06,1.8138609023658403e-06
2024-11-18,0.0,0.00012314798534798535,2.92755992077064e-06,1.8512914846805e-06
2024-11-19,0.0,0.00012314798534798535,-2.28851898758594e-06,-1.44718326145558e-06
2024-11-20,0.0,0.00012314798534798535,-2.870632700419e-07,-1.8152926046794e-07
2024-11-21,0.0,0.00012314798534798535,-1.01632100698714e-06,-6.426875885914999e-07
2024-11-22,0.0,0.00012314798534798535,-1.46967219453066e-06,-9.2937179516042e-07
2024-11-25,0.0,0.00012314798534798535,2.98751512627188e-06,1.8892051617394202e-06
2024-11-26,0.0,0.00012314798534798535,-1.15426412193232e-06,-7.2991822467736e-07
2024-11-27,0.0,0.00012314798534798535,4.449693693236441e-06,2.81383823616382e-06
2024-11-28,0.0,0.00012314798534798535,4.394704739252e-08,2.77906505132e-08
2024-11-29,0.0,0.00012314798534798535,1.027697414728784e-05,6.49881650318108e-06
2024-12-02,0.0,0.00012314798534798535,1.421065567861888e-05,2.5317603162123203e-06
2024-12-03,0.0,0.0,-4.8460450172520606e-05,-3.692984769253952e-05
2024-12-04,0.0,0.0,1.005926446836026e-05,-1.4777822706361909e-08
2024-12-05,0.0,0.0,1.651636491338118e-05,2.239216489477044e-05
2024-12-06,0.0,0.0,-7.51409727222854e-06,-4.60928260289946e-06
2024-12-09,0.0,0.0,5.31593458816958e-06,-4.3021088160023595e-06
2024-12-10,0.0,0.0,-2.1655313891539e-06,-7.5136877820295e-06
2024-12-11,0.0,0.0,-3.576354660539498e-05,-6.480188971874942e-05
2024-12-12,0.0,0.0,3.7525226960542276e-05,1.6833338258383078e-05
2024-12-13,0.0,0.0,0.00020318344897434838,0.0001466745987406288
2024-12-16,0.0,0.0,1.6475394150830163e-05,1.296957064166816e-05
2024-12-17,0.0,0.0,-4.0189479812666315e-05,-1.58827837657463e-05
2024-12-18,0.0,0.0,1.0306053536470041e-05,2.34643030398646e-05
2024-12-19,0.0,0.0,9.036886482294984e-05,5.926643363384731e-05
2024-12-20,0.0,0.0,-2.1168647029532798e-06,-8.090232231006481e-06
2024-12-23,0.0,0.0,-1.508344796295406e-05,7.2132206268361e-06
2024-12-24,0.0,0.0,7.45408049281398e-06,1.277989444000986e-05
2024-12-25,0.0,0.0,-2.1160602120061998e-07,1.5828927945212402e-06
2024-12-26,0.0,0.0,-9.073973124568439e-06,8.1606725661229e-06
2024-12-27,0.0,0.0,3.680933617370134e-05,3.233363635512028e-05
2024-12-30,0.0,0.0,-1.141466511152308e-05,1.465439388228878e-05
2024-12-31,0.0,0.0,2.5390319222597502e-05,3.55364064046626e-05
2025-01-01,0.0,0.0,-1.190582619201638e-05,-4.9649785945939005e-06
2025-01-02,0.0,1e-05,1.96683279801845e-05,8.20210423351812e-06
2025-01-03,0.0,1e-05,1.2183599821427079e-05,5.0808160091440605e-06
2025-01-06,0.0,1e-05,9.62885216114434e-06,4.0154327889188e-06
2025-01-07,0.0,1e-05,2.39927186914028e-06,1.00054656273084e-06
2025-01-08,0.0,1e-05,-6.92230554921516e-06,-2.8867462301892602e-06
2025-01-09,0.0,1e-05,-4.2143591908082204e-06,-1.7574759478954803e-06
2025-01-10,0.0,1e-05,-1.608772120073532e-05,-6.708916299400281e-06
2025-01-13,0.0,1e-05,1.538658477784342e-05,-2.9111375333283e-06
2025-01-14,0.0,1e-05,7.081610591896558e-05,7.75910041317052e-06
2025-01-15,0.0,1e-05,-2.9162206305101938e-05,0.00010490809827872933
2025-01-16,0.0,1e-05,8.63554745946916e-06,3.60120394816572e-06
2025-01-17,0.0,1e-05,-4.424731009729444e-05,-1.845205397410726e-05
2025-01-20,0.0,1e-05,1.04794289417725e-05,4.37014110069554e-06
2025-01-21,0.0,1e-05,3.155832426504682e-05,1.316048142566364e-05
2025-01-22,0.0,1e-05,-3.62575897972204e-06,-1.51201734622566e-06
2025-01-23,0.0,1e-05,-1.160957299824116e-05,-4.84143481510716e-06
2025-01-24,0.0,1e-05,-3.3415788350813604e-06,-1.39350828079888e-06
2025-01-27,0.0,1e-05,4.32157922629698e-06,1.8021889457612e-06
2025-01-28,0.0,1e-05,-1.604086379710088e-05,-6.68937578181746e-06
2025-01-29,0.0,1e-05,-3.86619061441592e-06,-1.6122823677761002e-06
2025-01-30,0.0,0.0,-1.281526373260318e-05,-1.4671898351106841e-05
2025-01-31,0.0,0.0,-1.24861785517872e-05,1.836701280767924e-05
2025-02-03,0.0,0.0,-4.361772794189786e-05,3.5670325640622244e-05
2025-02-04,0.0,0.0,0.00017126523159448703,0.00011798477498805011
2025-02-05,0.0,0.0,3.362752308715152e-05,3.5409552116767763e-05
2025-02-06,0.0,0.0,4.115317475006428e-05,4.3396148224137157e-05
2025-02-07,0.0,0.0,-4.0086904874411697e-05,4.80046563976928e-06
2025-02-10,0.0,0.0,1.548148104619482e-05,1.851690594284e-05
2025-02-11,0.0,0.0,-8.67179273389498e-06,3.472004021007678e-05
2025-02-12,0.0,0.0,4.303601860097752e-05,2.181471150841112e-05
2025-02-13,0.0,0.0,6.61373582969757e-05,3.352464837777014e-05
2025-02-14,0.0,0.0,0.00010737076873739226,5.442562812697872e-05
2025-02-17,0.0,0.0,-5.80282532430377e-05,-2.9414189439102463e-05
2025-02-18,0.0,0.0,4.376868363638208e-05,2.218609522138516e-05
2025-02-19,0.0,0.0,9.627336773194069e-05,4.8800419074262604e-05
2025-02-20,0.0,0.0,3.257522673423718e-05,1.651219598441954e-05
2025-02-21,0.0,0.0,-1.3423754527183199e-05,-6.80442433779358e-06
2025-02-24,0.0,0.0,1.124301974038938e-05,5.69902235599448e-06
2025-02-25,0.0,0.0,1.437759703573112e-05,7.28792164597534e-06
2025-02-26,0.0,0.0,2.565830829922726e-05,1.3006049619301898e-05
2025-02-27,0.0,0.0,-1.9971835351322e-06,-1.0123609029035e-06
2025-02-28,0.0,0.0,2.40876646809078e-06,1.2209899358892e-06
2025-03-03,0.0,0.0,2.671234020837582e-05,1.308650714354022e-05
2025-03-04,0.0,0.0,2.415597972639058e-05,1.183413354212606e-05
2025-03-05,0.0,0.0,-6.0142315353633636e-05,-2.9464016756479838e-05
2025-03-06,0.0,0.0,5.6900624922873e-06,2.78758966349042e-06
2025-03-07,0.0,0.0,2.479647826169738e-05,1.2147916931837879e-05
2025-03-10,0.0,0.0,8.78681728084522e-06,4.30470509950708e-06
2025-03-11,0.0,0.0,-1.265458768044894e-05,-6.19954488400924e-06
2025-03-12,0.0,0.0,1.164508841677326e-05,5.704986218522199e-06
2025-03-13,0.0,0.0,2.905272324869136e-05,1.4233072331644039e-05
2025-03-14,0.0,0.0,-1.2089196283303239e-05,-5.92255685151468e-06
2025-03-17,0.0,0.0,2.46910237404304e-06,1.2096254242042998e-06
2025-03-18,0.0,0.0,9.22824959451964e-06,4.5209649659667995e-06
2025-03-19,0.0,0.0,2.9252697610633882e-05,1.4331040757310659e-05
2025-03-20,0.0,0.0,1.3979339148220599e-06,6.8485471582828e-07
2025-03-21,0.0,0.0,3.2116659682340004e-06,1.57341098938162e-06
2025-03-24,0.0,0.0,9.51280859875338e-06,4.6603718248423e-06
2025-03-25,0.0,0.0,-8.89667753725168e-06,-4.3585261806643e-06
2025-03-26,0.0,0.0,8.3636984430776e-07,4.0974170951682e-07
2025-03-27,0.0,0.0,3.44345248396732e-06,1.68696434600476e-06
2025-03-28,0.0,0.0,1.3139973005427319e-05,6.4373375473681604e-06
2025-03-31,0.0,0.0,-9.173803567333999e-08,-4.494291588862e-08
2025-04-01,0.0,0.0,-3.60948900886404e-06,-1.119399556794566e-05
2025-04-02,0.0,0.0,7.87449176370516e-06,5.7466652785610236e-05
2025-04-03,0.0,0.0,2.163477271204128e-05,4.253786278538978e-05
2025-04-04,0.0,0.0,8.62623489045654e-06,-2.937038510915162e-05
2025-04-07,0.0,0.0,2.4284938210408e-07,6.19223923197214e-06
2025-04-08,0.0,0.0,3.03542461348378e-06,4.444483637309674e-05
2025-04-09,0.0,0.0,-3.47639775583342e-06,8.571199296228239e-06
2025-04-10,0.0,0.0,-1.5479438520391e-06,-1.9602419795097338e-05
2025-04-11,0.0,0.0,0.0001930513469507282,0.0001287969546287237
2025-04-14,0.0,0.0,0.00013731095543726825,1.788007386341336e-05
2025-04-15,0.0,0.0,3.526687326202236e-05,3.300886518282962e-05
2025-04-16,0.0,0.0,-2.51108508028492e-06,5.6538815325871385e-05
2025-04-17,0.0,0.0,1.31195527952746e-05,2.215375502112796e-05
2025-04-18,0.0,0.0,-1.05464207409356e-06,5.4024375820996995e-06
2025-04-21,0.0,0.0,-6.4126515913192e-07,-2.0962342899534058e-05
2025-04-22,0.0,0.0,-5.8669146534728e-07,-2.2756460849148e-07
2025-04-23,0.0,0.0,-5.1783513916158e-05,-2.00856766574391e-05
2025-04-24,0.0,0.0,1.014984919825004e-05,3.93690141321608e-06
2025-04-25,0.0,0.0,4.438449575151458e-05,1.72157615976352e-05
2025-04-28,0.0,0.0,1.813596656252448e-05,7.03453923259792e-06
2025-04-29,0.0,0.0,7.13560738200126e-06,2.7677438588151e-06
2025-04-30,0.0,0.0,6.755157516163765e-05,2.620175793002684e-05
2025-05-01,0.0,0.0,2.5669631516221e-06,1.11794947850406e-06
2025-05-02,0.0,0.0,5.05729186807633e-05,2.202523555114584e-05
2025-05-05,0.0,0.0,-1.4477425073933359e-05,-6.3051274426195404e-06
2025-05-06,0.0,0.0,5.9145599097772995e-06,2.5758761525417e-06
2025-05-07,0.0,0.0,3.1043609555039e-06,1.3519939735406402e-06
2025-05-08,0.0,0.0,7.6194131545274e-07,3.3183643314974004e-07
2025-05-09,0.0,0.0,2.03656136302196e-06,8.8695184903344e-07
2025-05-12,0.0,0.0,-4.16779624623958e-06,-1.8151353816865002e-06
2025-05-13,0.0,0.0,-4.53141760008318e-06,-1.97349772617342e-06
2025-05-14,0.0,0.0,-2.22766413533968e-06,-9.7017986285136e-07
2025-05-15,0.0,0.0,2.53237634660672e-06,1.1028864260385e-06
2025-05-16,0.0,0.0,-2.6238944993798e-07,-1.1427439016324e-07
2025-05-19,0.0,0.0,4.36642525587118e-06,1.9016411804133398e-06
2025-05-20,0.0,0.0,-1.24757937314056e-06,-5.4333881213432e-07
2025-05-21,0.0,0.0,-1.1947831915892e-06,-5.203453135346e-07
2025-05-22,0.0,0.0,-8.4783885225938e-07,-3.6924604941832e-07
2025-05-23,0.0,0.0,3.702547033322e-07,1.6125126386887999e-07
2025-05-26,0.0,0.0,-2.383525714084e-08,-1.0380598285477645e-08
2025-05-27,0.0,0.0,2.8529762166692197e-06,1.24251229379526e-06
2025-05-28,0.0,0.0,-1.98013084780972e-06,-8.6237554570264e-07
2025-05-29,0.0,0.0,2.1852380114185e-06,-8.08006654147298e-06
2025-05-30,0.0,0.0,-6.95842388787e-08,1.1643466064321999e-07
2025-06-02,0.0,0.0,-7.75572289109364e-06,2.588574101436138e-05
2025-06-03,0.0,0.0,8.00633101017292e-06,3.6581415015069864e-05
2025-06-04,0.0,0.0,-4.2605566390722e-06,1.7053107824501722e-05
2025-06-05,0.0,0.0,1.50665800563742e-06,8.02498400671256e-06
2025-06-06,0.0,0.0,-1.67820527263568e-06,3.9628233626982e-05
2025-06-09,0.0,0.0,5.157756866936601e-07,-1.855260269167968e-05
2025-06-10,0.0,0.0,-5.392612008117201e-07,2.644155541784412e-05
2025-06-11,0.0,0.0,6.2664749495212e-07,-2.22583515576894e-06
2025-06-12,0.0,0.0,3.6192023136645997e-06,-5.714257721676306e-05
2025-06-13,0.0,0.0,-5.9649247647362596e-06,-1.5031835349212619e-05
2025-06-16,0.0,0.0,7.3263483459029e-06,3.7952571385413856e-05
2025-06-17,0.0,0.0,4.26340298447206e-06,1.740800917480288e-05
2025-06-18,0.0,0.0,-3.7735492354817804e-06,-1.374594683424612e-05
2025-06-19,0.0,0.0,4.961838501135001e-07,-8.6652145053741e-06
2025-06-20,0.0,0.0,4.1180782131562395e-06,1.710626376785924e-05
2025-06-23,0.0,0.0,1.9348239580250603e-06,9.424082318105201e-07
2025-06-24,0.0,0.0,-7.98017877020258e-06,5.261709724003294e-05
2025-06-25,0.0,0.0,8.0114571294122e-06,2.3273760399141723e-05
2025-06-26,0.0,0.0,-2.1052534846384e-06,2.62190613506522e-06
2025-06-27,0.0,0.0,-8.68824464086556e-06,5.362779502164789e-05
2025-06-30,0.0,0.0,1.1834530773825998e-06,-8.63060644689346e-06
2025-07-01,0.0,0.0,-3.4536367985071e-06,-1.561436369997088e-05
2025-07-02,0.0,0.0,4.18343628324116e-06,7.5716780732139e-06
2025-07-03,0.0,0.0,-7.496996734169e-06,1.436273175092326e-05
2025-07-04,0.0,0.0,6.82590930882171e-05,5.355763481897622e-05
2025-07-07,0.0,0.0,-5.9597061713418e-07,-1.46641035641588e-06
2025-07-08,0.0,0.0,-7.384635153376399e-07,8.73785881949028e-06
2025-07-09,0.0,0.0,1.2263075859084199e-06,-1.5778211030461183e-05
2025-07-10,0.0,0.0,2.7138924932994e-06,1.9821918937898e-06
2025-07-11,0.0,0.0,-2.404834269696426e-05,-1.7564597739481318e-05
2025-07-14,0.0,0.0,1.3286751257044822e-05,9.7044708666764e-06
2025-07-15,0.0,0.0,-1.90678391637484e-06,-1.39269025268276e-06
2025-07-16,0.0,0.0,4.643172715334138e-05,3.39131315648103e-05
2025-07-17,0.0,0.0,2.35829372358374e-06,1.7224671624261602e-06
2025-07-18,0.0,0.0,-7.7477399454908e-06,-5.65884881330452e-06
2025-07-21,0.0,0.0,-3.3532461533931003e-06,-6.76297494488342e-06
2025-07-22,0.0,0.0,-2.173638969921856e-05,2.478224239951078e-05
2025-07-23,0.0,0.0,-5.076690520904e-08,3.085453685721296e-05
2025-07-24,0.0,0.0,1.687123671805072e-05,3.982735919626142e-05
2025-07-25,0.0,0.0,-7.6250313378224e-07,1.397704802209992e-05
2025-07-28,0.0,0.0,-6.007539868851e-07,9.21180568070606e-06
2025-07-29,0.0,0.0,1.287832755902368e-05,3.141246841506222e-05
2025-07-30,0.0,0.0,-5.79538737659234e-06,2.18527608905864e-05
2025-07-31,0.0,0.0,-2.95663383582872e-06,-2.15948702343744e-06
2025-08-01,0.0,0.0,-7.92650193712658e-06,-6.174724777528061e-06
2025-08-04,0.0,0.0,6.873859461927724e-05,5.354718976098208e-05
2025-08-05,0.0,0.0,-1.2806930442586761e-05,-9.97656612654356e-06
2025-08-06,0.0,0.0,2.196960040319452e-05,1.711426263918538e-05
2025-08-07,0.0,0.0,-1.6803112323181858e-05,-1.308958161172798e-05
2025-08-08,0.0,0.0,-7.104606215357839e-06,-5.534470108065441e-06
2025-08-11,0.0,5.7e-05,7.857265358439448e-05,6.120789659449281e-05
2025-08-12,0.0,5.7e-05,8.77450477223254e-06,6.8353168216449406e-06
2025-08-13,0.0,5.7e-05,-4.932505853638778e-05,-3.842409470325124e-05
2025-08-14,0.0,5.7e-05,1.830985581519204e-05,1.4263330946212721e-05
2025-08-15,0.0,5.7e-05,-4.1633217361069505e-05,-3.243217006022698e-05
2025-08-18,0.0,0.0,-3.60007488258906e-06,-2.8044491447557e-06
2025-08-19,0.0,0.0,1.9922654385841e-06,-1.98407114655156e-06
2025-08-20,0.0,0.0,-4.97999670515112e-06,-1.031521779937404e-05
2025-08-21,0.0,0.0,1.223730425122344e-05,3.030642784879266e-05
2025-08-22,0.0,0.0,-6.14163691272543e-05,-6.036485355102268e-05
2025-08-25,0.0,0.0,3.432498789781502e-05,3.3843157982527337e-05
2025-08-26,0.0,0.0,-1.05789172493142e-06,3.214924748417918e-05
2025-08-27,0.0,0.0,0.00016435200346540877,0.00012994536736613438
2025-08-28,0.0,0.0,-7.015379563552399e-07,2.03406377704694e-06
2025-08-29,0.0,0.0,-2.3233297683491e-06,3.3463857622617e-06
2025-09-01,0.0,0.0,1.959987075001654e-05,1.7045737765247877e-05
2025-09-02,0.0,1.1784615384615384e-05,-2.7749822870105997e-07,-1.0428556762554101e-05
