date,gc_comex_carry_2m,gc_comex_carry_4m,si_comex_carry_2m,gc_cal_curvature,gc_si_cal_ratio,gc_comex_lbma_basis,si_comex_lbma_basis,gc_si_comex_basis_spread,gc_comex_curve_slope,comex_lbma_slope_basis
2022-09-30,3.523596678683838,3.99383076413323,4.494656783013973,0.47023408544939205,0.783952334692178,3.401496678683838,4.312256783013973,-0.9107601043301354,0.23511704272469602,0.3048170427246957
2022-10-01,3.523596678683838,3.99383076413323,4.494656783013973,0.47023408544939205,0.783952334692178,3.401496678683838,4.312256783013973,-0.9107601043301354,0.23511704272469602,0.3048170427246957
2022-10-02,3.523596678683838,3.99383076413323,4.494656783013973,0.47023408544939205,0.783952334692178,3.401496678683838,4.312256783013973,-0.9107601043301354,0.23511704272469602,0.2571170427246958
2022-10-03,4.624668884064642,4.5077151278149135,3.984301660364643,-0.11695375624972826,1.160722575318605,4.502568884064642,3.801901660364643,0.7006672236999991,-0.05847687812486413,-0.19252687812486435
2022-10-04,4.654283321661728,4.535787534162859,3.9159652504702818,-0.11849578749886902,1.1885405063547945,4.532183321661728,3.733565250470282,0.7986180711914463,-0.05924789374943451,-0.15556789374943492
2022-10-05,4.751436068363978,4.612799231771742,4.280297226903658,-0.13863683659223547,1.1100715245892256,4.629336068363978,4.097897226903658,0.5314388414603197,-0.06931841829611773,-0.15751841829611735
2022-10-06,4.786894546486065,4.647095136840685,4.799009728151312,-0.13979940964537985,0.9974754829951314,4.664794546486064,4.616609728151312,0.048184818334751967,-0.06989970482268992,-0.09669970482269008
2022-10-07,4.8191002957896325,4.764676940900959,5.50683700846988,-0.05442335488867389,0.875112208401581,4.697000295789632,5.32443700846988,-0.6274367126802485,-0.027211677444336946,-0.0760116774443369
2022-10-08,4.8191002957896325,4.764676940900959,5.50683700846988,-0.05442335488867389,0.875112208401581,4.697000295789632,5.32443700846988,-0.6274367126802485,-0.027211677444336946,-0.0760116774443369
2022-10-09,4.8191002957896325,4.764676940900959,5.50683700846988,-0.05442335488867389,0.875112208401581,4.697000295789632,5.32443700846988,-0.6274367126802485,-0.027211677444336946,-0.0760116774443369
2022-10-10,4.953620513816683,4.914509840762812,5.716601964873024,-0.03911067305387128,0.866532346358089,4.831520513816683,5.534201964873024,-0.7026814510563408,-0.01955533652693564,-0.13995533652693615
2022-10-11,4.885698775559442,4.865527098769025,5.935861402347303,-0.02017167679041698,0.8230816800451944,4.7635987755594424,5.753461402347304,-0.9898626267878612,-0.01008583839520849,-0.21608583839520845
2022-10-12,4.946828664527993,4.890181036378287,6.3260787141474415,-0.056647628149705476,0.781973934890355,4.824728664527992,6.143678714147441,-1.318950049619449,-0.028323814074852738,-0.09512381407485293
2022-10-13,5.0210727388496235,4.9972139945453105,6.426354291775188,-0.023858744304313007,0.7813252290300702,4.898972738849624,6.243954291775188,-1.3449815529255638,-0.011929372152156503,-0.1254293721521571
2022-10-14,5.143644813028871,5.100270523120729,6.727561866626251,-0.04337428990814196,0.7645629895349166,5.021544813028871,6.545161866626252,-1.5236170535973805,-0.02168714495407098,-0.20083714495407134
2022-10-15,5.143644813028871,5.100270523120729,6.727561866626251,-0.04337428990814196,0.7645629895349166,5.021544813028871,6.545161866626252,-1.5236170535973805,-0.02168714495407098,-0.20083714495407134
2022-10-16,5.143644813028871,5.100270523120729,6.727561866626251,-0.04337428990814196,0.7645629895349166,5.021544813028871,6.545161866626252,-1.5236170535973805,-0.02168714495407098,-0.23158714495407118
2022-10-17,5.060299869621886,5.018521437578808,6.305507072239195,-0.04177843204307852,0.8025206873370274,4.9381998696218865,6.123107072239195,-1.1849072026173086,-0.02088921602153926,-0.2050892160215394
